
200,0,0,584803,404325,12838,35837,41711,155693,14520,95990

200,0,0,584207,266620,95192,231577,104801,67039,105619,86113

200,0,0,328463,1274608,59141,20991,42440,98415,126896,20586

200,0,0,363143,303198,84916,43523,46945,116238,120113,79950

200,0,0,486167,454113,122667,204031,35147,53487,100388,87079

200,0,0,126506,16640,20826,46109,21289,16848,13574,23228

200,0,0,165460,554367,40964,55146,54064,66484,38366,22719

200,0,0,2602048,476289,305485,354638,303922,247501,207674,869988

200,0,0,620468,270495,33401,83796,38006,42585,56539,107133

200,0,0,1868879,220754,51122,26842,89056,133991,123059,157924

200,0,0,101127,252339,32460,10020,30626,38281,20433,7589

200,0,0,769175,116677,13544,112499,41657,67469,82028,188395

200,0,0,101281,16754,60962,18823,8168,16377,13162,39131

200,0,0,121444,439641,7240,4091,37412,17635,15714,14076

200,0,0,287227,824377,119994,130080,69624,92437,152980,112162

200,0,0,703085,41463,310100,228251,54893,118916,99772,46467

200,0,0,340359,257598,99083,119519,57913,75576,97540,82727

200,0,0,80933,10935,667,1277,8063,3432,6832,3813

200,0,0,261636,159173,63212,22923,27958,85303,83201,125938

200,0,0,81347,220152,430750,53526,39155,124944,156276,46006

200,0,0,145470,131158,224683,40813,36082,55295,101747,22600

200,0,0,14918,54027,1955,2114,7825,1979,4242,2659
