
80,0,0,762171,191288,7692,76187,22407,142461,227818,38279

80,0,0,208130,50853,6084,14295,24000,33150,21589,22892

55,0,0,712346,310413,144001,64133,124835,66787,67181,105692

55,0,0,162844,26853,16221,25141,33485,32408,13707,31781

200,0,0,142742,90252,9037,23846,12367,25434,31552,11622

200,0,0,1043445,211596,62650,65246,88768,92115,93983,165707

200,0,0,873377,324483,105578,126395,63337,90241,69207,67978

200,0,0,518379,176095,111547,209047,16827,90309,72860,99675

200,0,0,358779,910415,22564,14491,30638,104593,161566,29314

200,0,0,672297,129964,149837,194032,37255,108639,72172,153243

200,0,0,732057,120253,56644,47890,64445,78187,70105,79265

200,0,0,497179,49295,8973,9207,20795,27210,19472,26709

200,0,0,79784,150903,16965,13689,29877,39020,31692,10883

200,0,0,298553,119279,59111,58433,20998,60377,79716,113085

200,0,0,155567,27606,41782,56516,21890,12986,14161,28149

200,0,0,39396,145530,19004,9375,21134,25284,13564,13312

200,0,0,594639,305316,86393,115574,146996,60722,78807,35780

200,0,0,1062460,763014,623886,434546,90835,166654,487565,632096

200,0,0,788291,71365,23916,7842,35783,22096,26004,25794

200,0,0,65401,85006,18844,13178,27526,40420,18779,16442

200,0,0,285024,204229,185531,79438,40805,40415,49952,125058

200,0,0,901725,495121,80978,170159,90185,63011,105365,83794

200,0,0,1006330,1368294,34595,48383,55656,61180,43478,24868

200,0,0,3238058,486614,155936,510645,89647,258056,188414,337191

200,0,0,78528,35151,53238,15496,2148,19422,26814,29145

200,0,0,556272,106486,105087,122329,81359,56579,100992,153639

200,0,0,205842,169521,18560,7900,37141,15139,23519,8393

200,0,0,917124,88195,114836,209017,72388,20799,35157,86865

200,0,0,502329,251490,68129,90151,41743,34697,66665,61959

200,0,0,1735220,349259,22677,133825,80491,140024,156795,23655

200,0,0,711747,444821,734490,483690,79082,462987,689440,493883

200,0,0,269296,114113,37041,213137,47207,60544,89171,55379

200,0,0,672655,992442,986133,738872,159050,389000,258820,432144

200,0,0,433292,110147,3570,6608,26873,8895,7371,6152

200,0,0,273150,317268,96156,162678,59992,55999,97142,125157

200,0,0,1017771,1037537,338618,962199,371656,443978,168913,613405

200,0,0,109786,233650,83182,192428,56679,158526,53736,89700

200,0,0,466900,216279,86709,110279,82898,269734,80466,50532

200,0,0,291692,353133,208233,161010,58582,83879,102532,101917

200,0,0,406379,753993,187231,89194,28416,53278,108286,62043

200,0,0,57243,56549,2733,1838,5308,2894,4105,1376

200,0,0,48810,77974,56395,20740,13137,21947,35969,23237

200,0,0,416658,410812,167504,103808,32809,130674,53551,61487

200,0,0,351189,223109,126630,167360,47209,146314,57105,35005

200,0,0,82439,22887,601,2295,6661,912,1304,3365

200,0,0,61062,60700,39206,18858,23104,24102,28285,8007

200,0,0,258137,260822,186293,154704,65368,105936,23407,94212

200,0,0,871635,38001,1947,9881,19192,30120,8527,6411

200,0,0,454251,82147,233147,111342,29357,178418,154467,22744

200,0,0,165397,157013,206151,47551,61969,64452,40775,70594

200,0,0,215092,220085,360571,100819,43811,69457,78957,122828

200,0,0,87611,30800,711,3090,5797,2828,1316,1264

200,0,0,135461,248618,103949,102995,34348,90941,121591,125928

200,0,0,289353,146952,119512,117839,85452,84824,60236,165120
