
200,0,0,263695,37630,8131,27712,1995,36715,611,1159

200,0,0,72161,39791,4374,3337,1304,6806,2787,844

200,0,0,349207,23172,17276,20450,5588,35652,1870,1862

200,0,0,165072,26525,6535,20045,1654,42316,1847,1320

200,0,0,71709,11458,813,2594,1897,8282,2087,1690

200,0,0,308243,25052,3436,15215,1387,25384,1900,1370

200,0,0,236983,3014,981,5692,2169,5039,2084,1273

200,0,0,324452,79678,3361,13489,14231,38792,1516,1051

200,0,0,8291,6077,952,278,841,1735,235,1076

200,0,0,401883,92276,2930,32723,1200,39205,1473,2053

200,0,0,766719,558595,104034,79233,27383,83578,17892,5169

200,0,0,513341,11556,10467,43353,7146,39234,1471,771

200,0,0,9321,3021,328,495,373,1103,589,1749

200,0,0,160530,13004,2261,5563,2248,5397,681,588

200,0,0,186740,57293,5291,37156,6375,41727,1528,625

200,0,0,181344,7055,1108,2787,1430,9932,298,456

200,0,0,306574,41910,4116,19690,1724,22191,4434,1860

200,0,0,63012,2808,1390,7600,372,12368,546,131

200,0,0,28045,20497,2361,3242,2308,12612,956,901

200,0,0,68680,15964,3785,2297,4226,6059,4905,4299

200,0,0,882181,24079,884,17674,1177,41056,2647,1032

200,0,0,652636,20834,16011,11246,4877,22592,7700,3645

200,0,0,872288,27474,20274,12989,5376,36325,1083,1111

200,0,0,358733,46458,5524,18232,2404,48834,1112,1446

200,0,0,70223,9592,6941,12217,1950,7290,727,1203

200,0,0,526489,38843,2169,26251,2012,44985,2035,935

200,0,0,72555,14997,1130,1179,5637,9104,5353,7122

200,0,0,512443,74940,12407,13496,3629,41909,2235,2148

200,0,0,216112,6264,1481,5412,2897,9506,2087,1931

200,0,0,81809,9036,400,6065,1373,9350,744,187

200,0,0,100547,16367,631,2496,2534,11954,8122,4115

200,0,0,62593,2573,2330,3098,451,3391,1201,425

200,0,0,713805,31879,8978,14543,5180,28910,1543,1426

200,0,0,382015,21123,22425,24119,2303,39771,820,1703

200,0,0,423803,48533,19432,23142,838,39472,1673,2329
